shipper_name,recipient_name,count
CCL18-0003238 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),2
CCL18-0003239 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),17
CCL18-0003240 (Ladybug Farms LLC),CCL18-0003239 (Ladybug Farms LLC),1
CCL18-0003240 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),25
CCL18-0003241 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),15
CCL18-0003242 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),17
CCL18-0003243 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),13
CCL18-0003244 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),23
CCL18-0003245 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),23
CCL18-0003246 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),1
CCL18-0003247 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),7
CCL18-0003248 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),41
CCL18-0003249 (Ladybug Farms LLC),"C11-0000255-LIC (LADYBUG FARMS, LLC)",104
CCL18-0003249 (Ladybug Farms LLC),"C11-0000516-LIC (PURITY ANALYTICS, LLC)",1
CCL18-0003249 (Ladybug Farms LLC),"C11-0000712-LIC (Green Rose Green Leaf Care, Inc.)",23
CCL18-0003249 (Ladybug Farms LLC),C11-0000939-LIC (GREENFIELD ORGANIX),6
CCL18-0003249 (Ladybug Farms LLC),C11-0001065-LIC (EVENT HORIZON TECHNOLOGIES),1
CCL18-0003249 (Ladybug Farms LLC),"C11-0001189-LIC (BELO, INC.)",1
CCL18-0003249 (Ladybug Farms LLC),C11-0001240-LIC (GF DISTRIBUTION LLC),7
CCL18-0003249 (Ladybug Farms LLC),"C11-0001255-LIC (Kiva Sales & Service, Inc)",12
CCL18-0003249 (Ladybug Farms LLC),"C12-0000095-LIC (SCCC GROUP SERVICES, INC.)",4
CCL18-0003249 (Ladybug Farms LLC),C12-0000145-LIC (KEVIN DOUD),1
CCL18-0003249 (Ladybug Farms LLC),C12-0000200-LIC (ALTERNATIVE RESEARCH GROUP),4
CCL18-0003249 (Ladybug Farms LLC),C12-0000303-LIC (MS PARKER'S FLOWERS LLC),1
CCL18-0003249 (Ladybug Farms LLC),C8-0000012-LIC (QC LABS),1
CCL18-0003249 (Ladybug Farms LLC),CCL18-0003236 (Green Sprouts LLC),5
CCL18-0003249 (Ladybug Farms LLC),CDPH-10001892 (Utopia Manufacturing),1
CCL18-0003249 (Ladybug Farms LLC),CDPH-10003335 (Accentian Inc.),12
CCL18-0003249 (Ladybug Farms LLC),CDPH-10004371 (Pacific Coast Extracts Inc.),2
"CCL18-0003436 (Salinas Spence Road Care, Inc.)",CDPH-10003462 (Baldwin Park TALE Corporation),2
CCL18-0003568 (Sweet Greenz),C11-0000156-LIC (HTC SOLUTIONS INC.),2
"CCL19-0000165 (EMMI WORLD MANAGEMENT LLC, DBA CANNAMSTERDAM)",C11-0000314-LIC (Med For America Inc.),1
"CCL19-0000194 (Monterey Botanicals II, LLC)","CDPH-10003556 (WTO Essentials, Inc)",4
CCL19-0000362 (HTC Solutions),C11-0000156-LIC (HTC SOLUTIONS INC.),7
CCL19-0000362 (HTC Solutions),C11-0000277-LIC (COACHELLA DISTRIBUTION CO.),2
CCL19-0000362 (HTC Solutions),C12-0000267-LIC (MED X NOW),2
CCL19-0000362 (HTC Solutions),"CDPH-10003186 (Imperial Enterprise, Inc.)",1
CCL19-0000362 (HTC Solutions),"CDPH-10003356 (Euphoric Life, Inc.)",1
CCL19-0000362 (HTC Solutions),"CDPH-10003455 (Optimal Growth Management, Inc.)",1
CCL19-0000585 (Prominent Investments Inc),C11-0000904-LIC (BLUE TREE MEDICAL),2
CCL19-0000828 (Rebecca Lopez),C11-0000314-LIC (Med For America Inc.),4
CCL19-0000896 (Yolo County Creative LLC),"CDPH-10003556 (WTO Essentials, Inc)",9
CCL19-0000898 (Yolo County Creative LLC),"CDPH-10003556 (WTO Essentials, Inc)",8
CCL19-0000907 (Yolo County Creative LLC),"CDPH-10003556 (WTO Essentials, Inc)",8
CCL19-0000909 (Yolo County Creative LLC),"CDPH-10003556 (WTO Essentials, Inc)",7
CCL19-0000910 (Yolo County Creative LLC),"CDPH-10003556 (WTO Essentials, Inc)",4
CCL19-0000922 (Rebecca Lopez),C11-0000314-LIC (Med For America Inc.),7
CCL19-0000994 (Rebecca Lopez),C11-0000314-LIC (Med For America Inc.),6
"CCL19-0001008 (Yolo County Creative, LLC)","CDPH-10003556 (WTO Essentials, Inc)",9
CCL19-0001009 (Yolo County Creative LLC),"CDPH-10003556 (WTO Essentials, Inc)",5
CCL19-0001011 (Yolo County Creative LLC),"CDPH-10003556 (WTO Essentials, Inc)",5
CCL19-0001012 (Yolo County Creative LLC),"CDPH-10003556 (WTO Essentials, Inc)",8
CCL19-0001013 (Yolo County Creative LLC),"CDPH-10003556 (WTO Essentials, Inc)",2
CCL19-0001015 (Anna Lewis),"CDPH-10003556 (WTO Essentials, Inc)",6
CCL19-0001076 (Beecan Organics LLC),"CDPH-10003556 (WTO Essentials, Inc)",7
"CCL19-0001205 (True North Family Farms, LLC)","CDPH-10003556 (WTO Essentials, Inc)",1
CCL19-0001444 (MYECR HOLDINGS INC),C11-0000314-LIC (Med For America Inc.),1
"CCL19-0001581 (NZ Group, LLC)",C11-0000156-LIC (HTC SOLUTIONS INC.),5
CCL19-0001694 (Greenfield Organix),CCL18-0003249 (Ladybug Farms LLC),1
CCL19-0001742 (Alkhemist LLC),C11-0000156-LIC (HTC SOLUTIONS INC.),4
CCL19-0001940 (CALVISTA),"CDPH-10003556 (WTO Essentials, Inc)",6
CCL19-0001972 (Bay View Farms Inc.),C11-0000156-LIC (HTC SOLUTIONS INC.),1
CCL19-0002076 (half moon grow inc.),"CDPH-10003556 (WTO Essentials, Inc)",1
CCL19-0002372 (Triple C Strategies LLC),"CDPH-10003556 (WTO Essentials, Inc)",1
"CCL19-0002391 (Imperial Innovations Group, Inc)","CDPH-10003556 (WTO Essentials, Inc)",12
"CCL19-0002527 (Sheldon KBK Enterprises, LLC)",C11-0000156-LIC (HTC SOLUTIONS INC.),1
CCL19-0002618 (BALL FAMILY FARMS CORPORATION),"CDPH-10003556 (WTO Essentials, Inc)",3
CCL19-0003057 (Lion Eye Farms),C11-0000156-LIC (HTC SOLUTIONS INC.),1
CCL19-0003094 (CannaPete),C11-0000156-LIC (HTC SOLUTIONS INC.),9
"CCL19-0003154 (Avalon Wellness Center, LLC)",C11-0000156-LIC (HTC SOLUTIONS INC.),1
"CCL19-0003169 (Crafted Canopy, Co. LLC)","CDPH-10003556 (WTO Essentials, Inc)",2
CCL19-0003299 (J&S Southern Leasing Group),C11-0000314-LIC (Med For America Inc.),3
CCL19-0003868 (Redwood Medical Suppply),"CDPH-10003556 (WTO Essentials, Inc)",3
CCL19-0004335 (PERFECT KUSH COOPORATIVE CORPORATION),C11-0000156-LIC (HTC SOLUTIONS INC.),2
CCL19-0004907 (Presidential Garden Group Inc.),C11-0001267-LIC (Commerce on Demand LLC),2
CCL19-0004907 (Presidential Garden Group Inc.),"CDPH-10003556 (WTO Essentials, Inc)",2
"CCL19-0005002 (Sacramento Craft Collective, LLC)","CDPH-10003556 (WTO Essentials, Inc)",3
"CCL19-0005093 (Desert Oasis Group, Inc.)",C11-0000314-LIC (Med For America Inc.),12
"CCL19-0005189 (WWCMC, Inc)",C11-0000156-LIC (HTC SOLUTIONS INC.),3
"CCL19-0005288 (Greenleaf Processors, Inc.)","CDPH-10002016 (Greenleaf Processors, Inc.)",17
CCL19-0005413 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),17
CCL19-0005414 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),17
CCL19-0005415 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),17
CCL19-0005417 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),10
CCL19-0005418 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),12
CCL19-0005419 (Ladybug Farms LLC),CCL18-0003236 (Green Sprouts LLC),1
CCL19-0005419 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),20
CCL19-0005420 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),13
CCL19-0005421 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),16
CCL19-0005422 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),13
CCL19-0005423 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),16
CCL19-0005424 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),9
CCL19-0005425 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),8
"CCL19-0005525 (ELEVEN 23 GROUP, LLC)",C11-0000156-LIC (HTC SOLUTIONS INC.),1
CCL19-0005578 (Panoramic Management & Consulting Inc),"CDPH-10003556 (WTO Essentials, Inc)",2
"CCL20-0000123 (LA Wonderland Caregivers, Inc.)",CDPH-10003462 (Baldwin Park TALE Corporation),1
"CCL20-0000467 (Primetime Farms, Inc.)",C11-0000314-LIC (Med For America Inc.),7
"CCL20-0000554 (Stack View Farms, Inc.)",C11-0000156-LIC (HTC SOLUTIONS INC.),1
CCL20-0000763 (Penne LLC),C11-0000834-LIC (KORBEN LABS LLC),2
CCL20-0000774 (Spaghetti LLC),C11-0000834-LIC (KORBEN LABS LLC),1
CCL20-0000776 (Rigatoni LLC),C11-0000834-LIC (KORBEN LABS LLC),1
CCL20-0000777 (Farfalle LLC),C11-0000834-LIC (KORBEN LABS LLC),1
CCL20-0001621 (TSBC Ranch),"CDPH-10003556 (WTO Essentials, Inc)",1
CCL20-0001862 (Work Right Building LLC),"CDPH-10003556 (WTO Essentials, Inc)",1
CCL20-0001963 (GENETIXS LLC),"CDPH-10003525 (Med For America, Inc.)",1
CCL20-0002085 (Green Sprouts LLC),CCL18-0003249 (Ladybug Farms LLC),9
CCL20-0002086 (Green Sprouts LLC),CCL18-0003249 (Ladybug Farms LLC),7
CCL20-0002087 (Green Sprouts LLC),CCL18-0003249 (Ladybug Farms LLC),8
CCL20-0002088 (Green Sprouts LLC),CCL18-0003249 (Ladybug Farms LLC),8
CCL20-0002267 (Sunol3C Inc),CCL19-0000362 (HTC Solutions),1
CCL20-0002362 (Alkhemist LLC),C11-0000156-LIC (HTC SOLUTIONS INC.),1
CCL21-0000024 (Coachella Valley Growers Inc),"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",1
CCL21-0000121 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),12
CCL21-0000122 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),10
CCL21-0000123 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),11
CCL21-0000124 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),15
CCL21-0000125 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),10
CCL21-0000126 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),5
CCL21-0000128 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),4
CCL21-0000129 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),4
CCL21-0000130 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),3
CCL21-0000131 (Ladybug Farms LLC),CCL18-0003249 (Ladybug Farms LLC),2
"CDPH-10001174 (G1 Perez, LLC)",CDPH-10003462 (Baldwin Park TALE Corporation),1
"CDPH-10001887 (CSPA Group, Inc.)",C11-0000314-LIC (Med For America Inc.),3
"CDPH-10001887 (CSPA Group, Inc.)","CDPH-10003525 (Med For America, Inc.)",4
CDPH-10001892 (Utopia Manufacturing),"CDPH-10003556 (WTO Essentials, Inc)",1
"CDPH-10001988 (Wildseed, LLC)",CDPH-10003462 (Baldwin Park TALE Corporation),1
"CDPH-10002016 (Greenleaf Processors, Inc.)","C11-0000074-LIC (HERBAL REMEDIES CAREGIVERS, INC.)",13
"CDPH-10002016 (Greenleaf Processors, Inc.)","C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",2
"CDPH-10002016 (Greenleaf Processors, Inc.)",C12-0000321-LIC (EL DORADO EXTRACTS LLC),2
"CDPH-10002016 (Greenleaf Processors, Inc.)",CDPH-10003066 (Essence of Humboldt LLC),1
"CDPH-10002016 (Greenleaf Processors, Inc.)","CDPH-10003204 (Herbal Remedies Caregivers, Inc.)",22
"CDPH-10002016 (Greenleaf Processors, Inc.)","CDPH-10004187 (Natura Manufacturing, LLC)",1
"CDPH-10002061 (SOCAL LABS, L.L.C.)",C11-0001267-LIC (Commerce on Demand LLC),1
"CDPH-10002061 (SOCAL LABS, L.L.C.)","CDPH-10003556 (WTO Essentials, Inc)",1
"CDPH-10002262 (The Oil Plant, Inc)","CDPH-10003556 (WTO Essentials, Inc)",5
CDPH-10002266 (CL Aromatherapy),"CDPH-10003556 (WTO Essentials, Inc)",2
"CDPH-10002330 (Thinc Cubed, LLC)","CDPH-10003556 (WTO Essentials, Inc)",1
"CDPH-10002333 (Abstrax Labs, Inc.)","CDPH-10003525 (Med For America, Inc.)",4
CDPH-10002438 (Premium Extracts Incorporated),"CDPH-10003556 (WTO Essentials, Inc)",7
"CDPH-10002468 (Royal Key, LLC)","CDPH-10003556 (WTO Essentials, Inc)",8
"CDPH-10002484 (Emerald Triangle Management Group, Inc.)","CDPH-10003525 (Med For America, Inc.)",4
"CDPH-10002484 (Emerald Triangle Management Group, Inc.)","CDPH-10003556 (WTO Essentials, Inc)",3
"CDPH-10002557 (Brand New Concepts, LLC)",CCL18-0003249 (Ladybug Farms LLC),1
"CDPH-10002590 (LA Wonderland Caregivers, Inc.)",CDPH-10003462 (Baldwin Park TALE Corporation),1
"CDPH-10002726 (Mary J's Kitchen, Inc)",C9-0000320-LIC (IN DA CUT LLC),1
"CDPH-10002731 (Korben Labs, LLC)",C11-0000834-LIC (KORBEN LABS LLC),29
"CDPH-10002731 (Korben Labs, LLC)","CDPH-10002848 (Seven Zero Seven, LLC)",3
"CDPH-10002731 (Korben Labs, LLC)",CDPH-10002992 (ArcataX),1
"CDPH-10002731 (Korben Labs, LLC)","CDPH-10004061 (Event Horizon Technologies, Inc.)",1
"CDPH-10002848 (Seven Zero Seven, LLC)","CDPH-10002731 (Korben Labs, LLC)",10
CDPH-10002992 (ArcataX),"CDPH-10002731 (Korben Labs, LLC)",16
CDPH-10003066 (Essence of Humboldt LLC),"CDPH-10002016 (Greenleaf Processors, Inc.)",4
CDPH-10003121 (Future2 Labs Health Services),"CDPH-10002731 (Korben Labs, LLC)",1
CDPH-10003170 (Sublime Machining),C11-0000156-LIC (HTC SOLUTIONS INC.),2
"CDPH-10003204 (Herbal Remedies Caregivers, Inc.)","CDPH-10002016 (Greenleaf Processors, Inc.)",1
"CDPH-10003250 (NT Ventures, Inc)","CDPH-10002016 (Greenleaf Processors, Inc.)",1
"CDPH-10003250 (NT Ventures, Inc)","CDPH-10003556 (WTO Essentials, Inc)",17
"CDPH-10003270 (Artisan Canna Cigars, LLC)","CDPH-10003556 (WTO Essentials, Inc)",1
CDPH-10003328 (Circle of Hope Alliance),CDPH-10003462 (Baldwin Park TALE Corporation),1
CDPH-10003335 (Accentian Inc.),CDPH-10003462 (Baldwin Park TALE Corporation),1
CDPH-10003335 (Accentian Inc.),"CDPH-10003525 (Med For America, Inc.)",8
CDPH-10003335 (Accentian Inc.),"CDPH-10003556 (WTO Essentials, Inc)",3
CDPH-10003338 (Sisu Extraction LLC),"CDPH-10002731 (Korben Labs, LLC)",7
"CDPH-10003341 (Eagle Bay Enterprises, Inc)",CDPH-10004633 (Commerce on Demand LLC),1
CDPH-10003443 (MAR SR LLC),"CDPH-10003556 (WTO Essentials, Inc)",1
"CDPH-10003446 (Magnolia Extracts, LLC)",CDPH-10003462 (Baldwin Park TALE Corporation),6
CDPH-10003462 (Baldwin Park TALE Corporation),"C11-0000045-LIC (STUDIO CITY CAREGIVERS, INC.)",21
CDPH-10003462 (Baldwin Park TALE Corporation),C11-0000213-LIC (WONDERLAND OASIS INC),2
CDPH-10003462 (Baldwin Park TALE Corporation),"C11-0000571-LIC (THE LITTLE COTTAGE CAREGIVERS, LLC)",1
CDPH-10003462 (Baldwin Park TALE Corporation),"C11-0000928-LIC (CANNA HEALTHCARE, INC.)",1
CDPH-10003462 (Baldwin Park TALE Corporation),"C11-0001086-LIC (LAHC, INC.)",1
CDPH-10003462 (Baldwin Park TALE Corporation),"C11-0001218-LIC (EEL HOLDINGS, LLC)",3
CDPH-10003462 (Baldwin Park TALE Corporation),C11-0001235-LIC (Green Rocket Design and Technology Corp.),2
CDPH-10003462 (Baldwin Park TALE Corporation),C12-0000015-LIC (MELROSE FACILITY MANAGEMENT LLC),1
CDPH-10003462 (Baldwin Park TALE Corporation),"C12-0000015-LIC (MELROSE FACILITY MANAGEMENT, LLC)",2
CDPH-10003462 (Baldwin Park TALE Corporation),C12-0000022-LIC (DISCOUNT CAREGIVERS),3
CDPH-10003462 (Baldwin Park TALE Corporation),"C12-0000072-LIC (BROADWAY ALLIANCE, LLC)",1
CDPH-10003462 (Baldwin Park TALE Corporation),C12-0000078-LIC (GREENARIUM INC.),1
CDPH-10003462 (Baldwin Park TALE Corporation),C12-0000080-LIC (ZEN MEDICAL GARDEN CORPORATION),1
CDPH-10003462 (Baldwin Park TALE Corporation),C12-0000151-LIC (Michael Toth),1
CDPH-10003462 (Baldwin Park TALE Corporation),C12-0000154-LIC (CALIFORNIA MARIJUANA COMPANY.),1
CDPH-10003462 (Baldwin Park TALE Corporation),C12-0000158-LIC (FOUNTAIN OF WELLBEING INC.),1
CDPH-10003462 (Baldwin Park TALE Corporation),"C12-0000192-LIC (MOTA, INC)",2
CDPH-10003462 (Baldwin Park TALE Corporation),"C12-0000250-LIC (HERBAL RELIEF CAREGIVERS, INC)",2
CDPH-10003462 (Baldwin Park TALE Corporation),C8-0000008-LIC (BELCOSTA LABS LONG BEACH LLC),1
CDPH-10003462 (Baldwin Park TALE Corporation),"CDPH-10001174 (G1 Perez, LLC)",6
CDPH-10003462 (Baldwin Park TALE Corporation),"CDPH-10002141 (Eden Infusions, LLC)",6
CDPH-10003462 (Baldwin Park TALE Corporation),"CDPH-10002590 (LA Wonderland Caregivers, Inc.)",10
CDPH-10003462 (Baldwin Park TALE Corporation),"CDPH-10002771 (Dabblicious, Inc.)",1
CDPH-10003462 (Baldwin Park TALE Corporation),CDPH-10002777 (VBX LABS LLC),2
CDPH-10003462 (Baldwin Park TALE Corporation),"CDPH-10002795 (Shepard Investments, Inc)",3
CDPH-10003462 (Baldwin Park TALE Corporation),"CDPH-10003030 (TMP Unlimited, Inc.)",1
CDPH-10003462 (Baldwin Park TALE Corporation),"CDPH-10003318 (V Products, LLC)",3
CDPH-10003462 (Baldwin Park TALE Corporation),CDPH-10003345 (go NXT LVL),1
CDPH-10003462 (Baldwin Park TALE Corporation),"CDPH-10003395 (MbioTeQ, LLC)",1
CDPH-10003462 (Baldwin Park TALE Corporation),"CDPH-10003446 (Magnolia Extracts, LLC)",1
CDPH-10003462 (Baldwin Park TALE Corporation),"CDPH-10003472 (Cosmic Edibles, LLC)",5
CDPH-10003462 (Baldwin Park TALE Corporation),CDPH-10003493 (GXM Inc.),1
CDPH-10003462 (Baldwin Park TALE Corporation),CDPH-10003537 (Lightbox Leasing Corp),3
CDPH-10003462 (Baldwin Park TALE Corporation),CDPH-10003582 (Rexford Management LLC),1
CDPH-10003462 (Baldwin Park TALE Corporation),CDPH-10003586 (LMG Productions Inc.),2
CDPH-10003462 (Baldwin Park TALE Corporation),"CDPH-10003604 (CANNAFUSIONS, INC)",2
CDPH-10003462 (Baldwin Park TALE Corporation),"CDPH-10003642 (The Little Cottage Caregivers, LLC)",4
CDPH-10003462 (Baldwin Park TALE Corporation),"CDPH-10003814 (SOLISTER, INC.)",5
CDPH-10003462 (Baldwin Park TALE Corporation),"CDPH-10003918 (CMCD Consulting, LLC)",2
CDPH-10003462 (Baldwin Park TALE Corporation),CDPH-10004077 (Spliffin Group),2
CDPH-10003462 (Baldwin Park TALE Corporation),CDPH-10004108 (KUSH KORNER CAREGIVERS),1
CDPH-10003462 (Baldwin Park TALE Corporation),"CDPH-10004350 (Infinite Star Industries, LLC)",1
CDPH-10003462 (Baldwin Park TALE Corporation),"CDPH-10004398 (CMS Service Partners, Inc.)",1
CDPH-10003462 (Baldwin Park TALE Corporation),"CDPH-10004409 (Canna Distribution & Transit, Inc.)",2
CDPH-10003462 (Baldwin Park TALE Corporation),CDPH-10004622 (Left Coast LLC),1
CDPH-10003462 (Baldwin Park TALE Corporation),CDPH-10004650 (Alto Brands),1
"CDPH-10003525 (Med For America, Inc.)",C11-0000314-LIC (Med For America Inc.),138
"CDPH-10003525 (Med For America, Inc.)","C8-0000016-LIC (LANDAU LABORATORIES, INC.)",17
"CDPH-10003525 (Med For America, Inc.)",C8-0000024-LIC (NIVA LABS LLC),12
"CDPH-10003525 (Med For America, Inc.)",CDPH-10001194 (Pure CA LLC),1
"CDPH-10003525 (Med For America, Inc.)","CDPH-10001887 (CSPA Group, Inc.)",3
"CDPH-10003525 (Med For America, Inc.)",CDPH-10002315 (Jayne Health LLC),1
"CDPH-10003525 (Med For America, Inc.)","CDPH-10002333 (Abstrax Labs, Inc.)",1
"CDPH-10003525 (Med For America, Inc.)","CDPH-10002421 (Cal City Extracts, LLC)",1
"CDPH-10003525 (Med For America, Inc.)",CDPH-10003602 (VO Leasing Corp.),2
"CDPH-10003525 (Med For America, Inc.)",CDPH-10004220 (SC Bloom Network Inc),2
"CDPH-10003556 (WTO Essentials, Inc)",C11-0000118-LIC (SECURE HAULING LLC),34
"CDPH-10003556 (WTO Essentials, Inc)",C11-0000559-LIC (CONNECTED MANAGEMENT LLC),1
"CDPH-10003556 (WTO Essentials, Inc)",C11-0001016-LIC (WALNUT LLC),1
"CDPH-10003556 (WTO Essentials, Inc)",C12-0000172-LIC (GREEN SPACE HOLDINGS LLC),1
"CDPH-10003556 (WTO Essentials, Inc)","C12-0000266-LIC (WESTSIDE CAREGIVERS CLUB, INC.)",9
"CDPH-10003556 (WTO Essentials, Inc)",C8-0000008-LIC (BELCOSTA LABS LONG BEACH LLC),6
"CDPH-10003556 (WTO Essentials, Inc)",C8-0000012-LIC (QC LABS),2
"CDPH-10003556 (WTO Essentials, Inc)",CCL18-0000317 (MTG Investments Inc. DBA Seven Leaves),1
"CDPH-10003556 (WTO Essentials, Inc)",CCL18-0002264 (California Artisanal Medicine dba CAM),1
"CDPH-10003556 (WTO Essentials, Inc)","CCL19-0000194 (Monterey Botanicals II, LLC)",1
"CDPH-10003556 (WTO Essentials, Inc)",CCL19-0001076 (Beecan Organics LLC),1
"CDPH-10003556 (WTO Essentials, Inc)",CCL19-0002618 (BALL FAMILY FARMS CORPORATION),1
"CDPH-10003556 (WTO Essentials, Inc)",CDPH-10001892 (Utopia Manufacturing),1
"CDPH-10003556 (WTO Essentials, Inc)","CDPH-10002061 (SOCAL LABS, L.L.C.)",1
"CDPH-10003556 (WTO Essentials, Inc)",CDPH-10002266 (CL Aromatherapy),8
"CDPH-10003556 (WTO Essentials, Inc)",CDPH-10002438 (Premium Extracts Incorporated),4
"CDPH-10003556 (WTO Essentials, Inc)","CDPH-10002468 (Royal Key, LLC)",7
"CDPH-10003556 (WTO Essentials, Inc)",CDPH-10003116 (HEDISYN LLC),2
"CDPH-10003556 (WTO Essentials, Inc)","CDPH-10003250 (NT Ventures, Inc)",17
"CDPH-10003556 (WTO Essentials, Inc)","CDPH-10003270 (Artisan Canna Cigars, LLC)",5
"CDPH-10003556 (WTO Essentials, Inc)",CDPH-10003335 (Accentian Inc.),2
"CDPH-10003556 (WTO Essentials, Inc)","CDPH-10003525 (Med For America, Inc.)",5
"CDPH-10003556 (WTO Essentials, Inc)","CDPH-10003543 (DHS Development, Inc.)",2
"CDPH-10003556 (WTO Essentials, Inc)","CDPH-10004010 (Wookbros, LLC)",3
"CDPH-10003556 (WTO Essentials, Inc)","CDPH-10004187 (Natura Manufacturing, LLC)",19
"CDPH-10003556 (WTO Essentials, Inc)",CDPH-10004364 (DELC LLC),6
CDPH-10003582 (Rexford Management LLC),CDPH-10003462 (Baldwin Park TALE Corporation),1
CDPH-10003907 (Kinder Understanding Sensitive Healing Collective),"CDPH-10003525 (Med For America, Inc.)",3
"CDPH-10004010 (Wookbros, LLC)","CDPH-10003556 (WTO Essentials, Inc)",2
"CDPH-10004061 (Event Horizon Technologies, Inc.)","CDPH-10002731 (Korben Labs, LLC)",3
CDPH-10004220 (SC Bloom Network Inc),C11-0000314-LIC (Med For America Inc.),1
CDPH-10004220 (SC Bloom Network Inc),"CDPH-10003525 (Med For America, Inc.)",17
"CDPH-10004360 (People's Refinery-Hero Oak, LLC)","CDPH-10003556 (WTO Essentials, Inc)",1
CDPH-10004364 (DELC LLC),C11-0000118-LIC (SECURE HAULING LLC),2
CDPH-10004364 (DELC LLC),"CDPH-10003556 (WTO Essentials, Inc)",2
"CDPH-10004462 (DBO Investments Desert, LLC)","CDPH-10002731 (Korben Labs, LLC)",1
CDPH-10004633 (Commerce on Demand LLC),C11-0001267-LIC (Commerce on Demand LLC),1
